batch_id,timestamp,machine_id,operator_id,shift,temperature,pressure,humidity,speed,material_grade,defect_type,defect_count
B01245,2024-07-12 07:43:00.378037803,M10,OP15,Afternoon,195.2,53.5,38.2,114.7,B,None,0
B01246,2024-07-12 07:56:06.696669666,M4,OP02,Afternoon,198.3,55.4,53.7,92.3,A,None,0
B01247,2024-07-12 08:09:13.015301530,M4,OP06,Afternoon,230.4,49.2,46.8,97.9,A,Structural,4
B01248,2024-07-12 08:22:19.333933393,M3,OP17,Afternoon,181.0,47.9,52.4,99.5,B,None,0
B01249,2024-07-12 08:35:25.652565256,M3,OP16,Morning,202.4,49.7,67.0,95.0,B,None,0
B01250,2024-07-12 08:48:31.971197119,M4,OP17,Afternoon,208.4,47.8,50.2,108.8,C,Surface,3
B01251,2024-07-12 09:01:38.289828982,M1,OP20,Morning,178.2,49.9,58.7,100.3,A,Dimensional,3
B01252,2024-07-12 09:14:44.608460846,M2,OP09,Morning,221.5,51.6,42.2,87.5,B,Dimensional,3
B01253,2024-07-12 09:27:50.927092709,M9,OP05,Night,197.6,50.4,52.1,102.4,A,None,0
B01254,2024-07-12 09:40:57.245724572,M10,OP01,Morning,183.7,49.4,43.2,98.6,A,None,0
B01255,2024-07-12 09:54:03.564356435,M2,OP06,Morning,223.2,52.6,40.7,104.2,B,None,0
B01256,2024-07-12 10:07:09.882988298,M5,OP14,Morning,210.2,56.7,51.5,115.4,A,None,0
B01257,2024-07-12 10:20:16.201620162,M9,OP17,Morning,191.9,47.2,61.9,94.0,B,None,0
B01258,2024-07-12 10:33:22.520252025,M9,OP19,Afternoon,210.9,51.3,57.7,89.7,B,None,0
B01259,2024-07-12 10:46:28.838883888,M8,OP01,Morning,205.8,49.2,71.8,123.4,A,None,0
B01260,2024-07-12 10:59:35.157515751,M1,OP01,Morning,177.0,46.6,49.6,90.8,B,None,0
B01261,2024-07-12 11:12:41.476147614,M1,OP13,Morning,178.4,47.1,52.7,115.1,B,None,0
B01262,2024-07-12 11:25:47.794779477,M9,OP14,Morning,205.1,48.4,55.3,116.3,B,None,0
B01263,2024-07-12 11:38:54.113411341,M8,OP06,Morning,173.4,56.3,50.9,97.2,A,None,0
B01264,2024-07-12 11:52:00.432043204,M10,OP06,Afternoon,215.1,53.8,57.1,109.5,B,None,0
B01265,2024-07-12 12:05:06.750675067,M9,OP01,Morning,179.3,46.4,45.7,91.5,B,None,0
B01266,2024-07-12 12:18:13.069306930,M7,OP14,Morning,213.8,52.2,44.5,104.4,B,Surface,5
B01267,2024-07-12 12:31:19.387938793,M3,OP03,Night,221.4,46.1,45.9,107.7,A,Dimensional,4
B01268,2024-07-12 12:44:25.706570657,M3,OP10,Night,207.3,47.5,41.9,91.7,A,Surface,2
B01269,2024-07-12 12:57:32.025202520,M2,OP19,Morning,144.7,55.3,36.5,110.2,A,None,0
B01270,2024-07-12 13:10:38.343834383,M5,OP19,Morning,216.8,57.9,48.8,107.6,A,None,0
B01271,2024-07-12 13:23:44.662466246,M3,OP19,Afternoon,193.5,42.4,32.1,113.9,B,None,0
B01272,2024-07-12 13:36:50.981098109,M6,OP04,Afternoon,199.1,50.1,46.8,101.8,B,None,0
B01273,2024-07-12 13:49:57.299729973,M2,OP20,Night,188.9,51.6,33.5,81.1,B,None,0
B01274,2024-07-12 14:03:03.618361836,M3,OP19,Afternoon,225.2,48.9,62.8,101.9,B,Dimensional,3
B01275,2024-07-12 14:16:09.936993699,M5,OP10,Afternoon,202.7,50.6,46.8,99.0,A,None,0
B01276,2024-07-12 14:29:16.255625562,M1,OP02,Night,193.9,48.4,27.5,109.1,B,None,0
B01277,2024-07-12 14:42:22.574257425,M1,OP04,Afternoon,220.1,52.5,50.2,90.0,A,None,0
B01278,2024-07-12 14:55:28.892889288,M10,OP06,Morning,213.2,48.6,52.1,119.5,B,None,0
B01279,2024-07-12 15:08:35.211521152,M9,OP07,Afternoon,183.0,52.2,45.2,101.7,B,None,0
B01280,2024-07-12 15:21:41.530153015,M7,OP16,Morning,205.0,53.9,62.9,112.1,B,None,0
B01281,2024-07-12 15:34:47.848784878,M1,OP07,Morning,203.3,53.4,54.7,86.5,A,None,0
B01282,2024-07-12 15:47:54.167416741,M8,OP18,Night,177.9,49.3,48.0,98.4,B,None,0
B01283,2024-07-12 16:01:00.486048604,M3,OP20,Morning,212.4,41.0,54.2,115.1,A,Dimensional,2
B01284,2024-07-12 16:14:06.804680468,M8,OP19,Morning,199.6,52.0,62.4,93.5,A,None,0
B01285,2024-07-12 16:27:13.123312331,M5,OP09,Night,232.3,44.2,40.3,89.5,B,Surface,5
B01286,2024-07-12 16:40:19.441944194,M1,OP20,Afternoon,221.1,51.8,43.4,100.3,A,None,0
B01287,2024-07-12 16:53:25.760576057,M7,OP10,Morning,203.3,51.5,50.2,108.1,A,None,0
B01288,2024-07-12 17:06:32.079207920,M5,OP13,Morning,198.7,49.2,36.6,97.1,B,None,0
B01289,2024-07-12 17:19:38.397839783,M6,OP18,Morning,169.3,50.3,52.3,98.9,A,None,0
B01290,2024-07-12 17:32:44.716471647,M6,OP16,Morning,212.6,55.8,63.2,100.8,C,None,0
B01291,2024-07-12 17:45:51.035103510,M8,OP17,Night,199.0,55.2,49.0,97.6,B,None,0
B01292,2024-07-12 17:58:57.353735373,M9,OP13,Morning,193.0,48.6,37.3,104.7,B,None,0
B01293,2024-07-12 18:12:03.672367236,M2,OP12,Afternoon,200.3,42.4,56.4,89.4,C,None,0
B01294,2024-07-12 18:25:09.990999099,M9,OP10,Morning,223.3,56.3,63.1,90.3,B,Dimensional,1
B01295,2024-07-12 18:38:16.309630963,M10,OP01,Night,220.5,43.7,28.2,103.0,B,None,0
B01296,2024-07-12 18:51:22.628262826,M9,OP08,Afternoon,220.4,50.4,54.3,95.5,C,None,0
B01297,2024-07-12 19:04:28.946894689,M10,OP18,Night,184.4,49.7,55.2,108.5,A,None,0
B01298,2024-07-12 19:17:35.265526552,M10,OP02,Afternoon,223.7,51.7,53.8,96.7,C,None,0
B01299,2024-07-12 19:30:41.584158415,M7,OP16,Night,192.6,55.2,51.9,104.2,C,None,0
B01300,2024-07-12 19:43:47.902790279,M1,OP12,Night,211.2,50.2,51.0,104.6,A,None,0
B01301,2024-07-12 19:56:54.221422142,M7,OP09,Night,209.4,48.0,47.9,96.5,B,Structural,3
B01302,2024-07-12 20:10:00.540054005,M10,OP03,Morning,197.9,51.1,61.8,99.6,A,Dimensional,3
B01303,2024-07-12 20:23:06.858685868,M5,OP04,Morning,203.2,44.5,50.7,100.6,C,None,0
B01304,2024-07-12 20:36:13.177317731,M6,OP02,Morning,175.4,47.3,69.3,92.0,A,Dimensional,5
B01305,2024-07-12 20:49:19.495949594,M10,OP08,Morning,200.9,49.2,57.6,108.5,B,None,0
B01306,2024-07-12 21:02:25.814581458,M7,OP10,Night,196.5,52.2,50.9,96.4,C,Structural,3
B01307,2024-07-12 21:15:32.133213321,M5,OP16,Afternoon,232.9,55.5,42.7,92.8,B,None,0
B01308,2024-07-12 21:28:38.451845184,M7,OP11,Afternoon,200.4,54.3,54.5,101.1,C,None,0
B01309,2024-07-12 21:41:44.770477047,M9,OP18,Morning,189.3,53.7,43.3,110.6,B,Surface,6
B01310,2024-07-12 21:54:51.089108910,M3,OP14,Morning,201.7,54.4,44.7,99.3,C,None,0
B01311,2024-07-12 22:07:57.407740774,M8,OP08,Morning,189.9,52.4,47.1,98.7,C,None,0
B01312,2024-07-12 22:21:03.726372637,M2,OP15,Afternoon,178.7,50.3,39.8,101.4,A,None,0
B01313,2024-07-12 22:34:10.045004500,M7,OP17,Night,206.2,46.0,64.1,98.1,B,None,0
B01314,2024-07-12 22:47:16.363636363,M2,OP18,Morning,200.1,50.1,40.4,93.4,C,None,0
B01315,2024-07-12 23:00:22.682268226,M4,OP06,Afternoon,214.9,43.4,52.2,101.1,C,None,0
B01316,2024-07-12 23:13:29.000900090,M7,OP14,Afternoon,221.8,47.9,43.6,98.0,A,Structural,1
B01317,2024-07-12 23:26:35.319531953,M3,OP03,Night,228.3,50.3,38.6,89.0,C,None,0
B01318,2024-07-12 23:39:41.638163816,M2,OP07,Morning,203.4,50.2,48.2,98.1,A,None,0
B01319,2024-07-12 23:52:47.956795679,M10,OP15,Afternoon,210.4,47.5,48.9,97.6,C,None,0
B01320,2024-07-13 00:05:54.275427542,M7,OP16,Morning,204.2,43.1,62.2,98.5,A,Surface,2
B01321,2024-07-13 00:19:00.594059405,M1,OP16,Morning,165.2,47.8,53.3,90.4,C,None,0
B01322,2024-07-13 00:32:06.912691269,M8,OP08,Afternoon,218.5,49.0,51.7,104.9,A,None,0
B01323,2024-07-13 00:45:13.231323132,M3,OP07,Night,208.2,50.8,56.1,109.1,A,Surface,1
B01324,2024-07-13 00:58:19.549954995,M2,OP06,Morning,208.4,52.8,47.8,99.5,B,None,0
B01325,2024-07-13 01:11:25.868586858,M3,OP02,Morning,192.3,48.8,45.1,97.6,A,None,0
B01326,2024-07-13 01:24:32.187218721,M5,OP13,Afternoon,190.4,48.5,44.7,102.2,B,None,0
B01327,2024-07-13 01:37:38.505850585,M8,OP12,Afternoon,199.0,47.4,44.2,102.1,A,None,0
B01328,2024-07-13 01:50:44.824482448,M10,OP15,Afternoon,208.4,49.7,52.4,94.8,B,Structural,4
B01329,2024-07-13 02:03:51.143114311,M7,OP09,Night,170.7,53.7,38.3,105.2,B,Structural,3
B01330,2024-07-13 02:16:57.461746174,M7,OP02,Afternoon,203.0,45.8,48.2,94.7,A,None,0
B01331,2024-07-13 02:30:03.780378037,M7,OP17,Afternoon,225.3,42.2,60.6,90.7,A,None,0
B01332,2024-07-13 02:43:10.099009901,M8,OP05,Afternoon,198.0,50.8,52.4,98.2,B,None,0
B01333,2024-07-13 02:56:16.417641764,M1,OP11,Night,170.3,54.7,49.2,101.6,A,Surface,5
B01334,2024-07-13 03:09:22.736273627,M4,OP19,Afternoon,197.2,51.2,45.8,98.1,B,None,0
B01335,2024-07-13 03:22:29.054905490,M6,OP07,Morning,204.4,46.0,43.1,105.7,A,None,0
B01336,2024-07-13 03:35:35.373537353,M9,OP02,Morning,205.6,49.6,60.1,99.4,B,None,0
B01337,2024-07-13 03:48:41.692169216,M2,OP16,Night,202.3,50.2,50.8,110.2,C,Surface,2
B01338,2024-07-13 04:01:48.010801080,M1,OP12,Morning,229.0,52.9,45.9,107.2,C,None,0
B01339,2024-07-13 04:14:54.329432943,M10,OP15,Afternoon,202.1,46.5,47.6,87.3,A,None,0
B01340,2024-07-13 04:28:00.648064806,M2,OP01,Night,202.9,56.3,42.9,96.3,A,None,0
B01341,2024-07-13 04:41:06.966696669,M7,OP13,Afternoon,191.5,48.3,50.9,93.4,A,Structural,5
B01342,2024-07-13 04:54:13.285328532,M3,OP06,Afternoon,214.2,47.4,50.9,104.3,C,None,0
B01343,2024-07-13 05:07:19.603960396,M10,OP13,Morning,225.5,51.2,54.9,105.8,C,None,0
B01344,2024-07-13 05:20:25.922592259,M2,OP18,Afternoon,190.6,44.4,37.8,105.4,A,None,0
B01345,2024-07-13 05:33:32.241224122,M7,OP03,Morning,198.4,58.2,51.1,89.2,B,None,0
B01346,2024-07-13 05:46:38.559855985,M2,OP01,Night,165.1,51.9,54.5,97.9,B,None,0
B01347,2024-07-13 05:59:44.878487848,M3,OP15,Night,187.5,48.9,48.7,108.0,B,None,0
B01348,2024-07-13 06:12:51.197119711,M7,OP13,Night,229.5,46.1,60.8,102.9,C,None,0
B01349,2024-07-13 06:25:57.515751575,M4,OP05,Afternoon,195.5,49.2,55.2,80.6,C,Structural,1
B01350,2024-07-13 06:39:03.834383438,M1,OP13,Morning,203.4,53.9,58.7,114.7,B,None,0
B01351,2024-07-13 06:52:10.153015301,M5,OP05,Morning,189.1,48.5,41.4,100.2,C,Surface,1
B01352,2024-07-13 07:05:16.471647164,M9,OP19,Morning,206.7,47.0,35.4,103.2,B,None,0
B01353,2024-07-13 07:18:22.790279027,M8,OP18,Afternoon,197.4,52.8,52.3,100.0,B,None,0
B01354,2024-07-13 07:31:29.108910891,M9,OP10,Afternoon,206.2,45.8,33.8,95.7,C,None,0
B01355,2024-07-13 07:44:35.427542754,M10,OP08,Afternoon,201.6,50.9,45.2,85.8,B,None,0
B01356,2024-07-13 07:57:41.746174617,M9,OP15,Afternoon,221.7,51.6,49.8,96.3,A,None,0
B01357,2024-07-13 08:10:48.064806480,M7,OP20,Night,202.5,51.5,56.0,103.8,C,None,0
B01358,2024-07-13 08:23:54.383438343,M4,OP04,Morning,187.5,51.7,50.7,98.4,C,None,0
B01359,2024-07-13 08:37:00.702070207,M5,OP02,Afternoon,190.5,46.2,61.6,103.0,C,None,0
B01360,2024-07-13 08:50:07.020702070,M1,OP06,Morning,172.0,49.2,44.4,95.9,B,None,0
B01361,2024-07-13 09:03:13.339333933,M1,OP03,Afternoon,201.9,49.0,42.7,97.9,A,None,0
B01362,2024-07-13 09:16:19.657965796,M3,OP07,Morning,199.0,50.6,68.1,103.5,A,None,0
B01363,2024-07-13 09:29:25.976597659,M8,OP10,Afternoon,222.7,42.8,48.8,98.5,B,None,0
B01364,2024-07-13 09:42:32.295229522,M2,OP06,Morning,182.4,44.4,51.0,96.6,B,Dimensional,1
B01365,2024-07-13 09:55:38.613861386,M4,OP16,Morning,189.5,58.6,45.5,104.8,B,None,0
B01366,2024-07-13 10:08:44.932493249,M2,OP02,Night,189.7,52.9,42.9,99.3,B,None,0
B01367,2024-07-13 10:21:51.251125112,M5,OP17,Morning,196.2,49.1,48.7,93.1,C,None,0
B01368,2024-07-13 10:34:57.569756975,M9,OP13,Afternoon,181.1,50.3,58.4,98.8,B,None,0
B01369,2024-07-13 10:48:03.888388838,M1,OP01,Afternoon,195.8,58.1,48.2,96.8,B,None,0
B01370,2024-07-13 11:01:10.207020702,M5,OP06,Afternoon,200.3,42.5,30.1,92.4,B,None,0
B01371,2024-07-13 11:14:16.525652565,M9,OP05,Night,200.7,50.5,41.2,115.8,B,Structural,2
B01372,2024-07-13 11:27:22.844284428,M1,OP13,Afternoon,219.1,48.6,65.1,94.6,B,None,0
B01373,2024-07-13 11:40:29.162916291,M9,OP18,Morning,199.6,55.0,29.7,102.1,B,None,0
B01374,2024-07-13 11:53:35.481548154,M8,OP12,Morning,199.2,52.3,44.2,98.0,B,None,0
B01375,2024-07-13 12:06:41.800180018,M4,OP07,Night,217.2,58.7,53.5,109.6,B,None,0
B01376,2024-07-13 12:19:48.118811881,M10,OP15,Afternoon,200.0,53.3,53.7,110.3,A,None,0
B01377,2024-07-13 12:32:54.437443744,M5,OP03,Night,181.8,48.2,53.9,104.0,B,Structural,3
B01378,2024-07-13 12:46:00.756075607,M5,OP16,Afternoon,183.8,49.1,57.2,106.3,A,None,0
B01379,2024-07-13 12:59:07.074707470,M6,OP01,Night,184.0,52.7,48.2,87.0,C,Surface,3
B01380,2024-07-13 13:12:13.393339333,M7,OP16,Night,181.7,55.8,41.8,109.8,B,Structural,3
B01381,2024-07-13 13:25:19.711971197,M8,OP12,Afternoon,230.0,47.2,48.2,105.5,B,None,0
B01382,2024-07-13 13:38:26.030603060,M8,OP19,Afternoon,183.9,51.0,59.6,94.6,A,None,0
B01383,2024-07-13 13:51:32.349234923,M2,OP08,Afternoon,199.4,42.2,36.7,95.2,B,None,0
B01384,2024-07-13 14:04:38.667866786,M9,OP12,Afternoon,200.8,48.8,46.3,98.7,A,None,0
B01385,2024-07-13 14:17:44.986498649,M7,OP15,Afternoon,197.3,56.9,50.2,117.0,B,None,0
B01386,2024-07-13 14:30:51.305130513,M4,OP02,Morning,188.3,56.1,44.8,97.8,B,None,0
B01387,2024-07-13 14:43:57.623762376,M4,OP17,Afternoon,206.8,53.0,45.8,94.4,C,Dimensional,1
B01388,2024-07-13 14:57:03.942394239,M8,OP07,Morning,177.1,57.1,53.3,94.4,C,None,0
B01389,2024-07-13 15:10:10.261026102,M4,OP13,Morning,184.0,49.0,51.1,84.7,A,None,0
B01390,2024-07-13 15:23:16.579657965,M6,OP01,Afternoon,216.8,49.7,57.6,105.9,B,None,0
B01391,2024-07-13 15:36:22.898289828,M5,OP06,Morning,183.5,48.9,54.4,106.2,B,None,0
B01392,2024-07-13 15:49:29.216921692,M3,OP13,Night,219.5,52.6,58.3,76.6,A,None,0
B01393,2024-07-13 16:02:35.535553555,M10,OP11,Night,220.7,61.7,44.8,111.8,A,None,0
B01394,2024-07-13 16:15:41.854185418,M2,OP10,Night,221.0,51.5,70.8,98.5,C,None,0
B01395,2024-07-13 16:28:48.172817281,M9,OP16,Afternoon,212.7,45.4,36.6,94.9,B,None,0
B01396,2024-07-13 16:41:54.491449144,M10,OP20,Afternoon,179.3,45.6,56.4,87.4,B,None,0
B01397,2024-07-13 16:55:00.810081008,M9,OP17,Afternoon,176.9,46.5,41.9,89.6,A,Surface,3
B01398,2024-07-13 17:08:07.128712871,M1,OP17,Afternoon,183.2,46.8,36.9,103.3,B,None,0
B01399,2024-07-13 17:21:13.447344734,M10,OP04,Morning,185.7,46.4,63.4,107.4,C,None,0
B01400,2024-07-13 17:34:19.765976597,M3,OP05,Morning,180.5,50.9,47.0,91.5,A,Structural,3
B01401,2024-07-13 17:47:26.084608460,M8,OP14,Night,189.7,44.3,39.8,85.1,B,None,0
B01402,2024-07-13 18:00:32.403240324,M6,OP20,Morning,211.5,52.0,46.8,98.0,B,None,0
B01403,2024-07-13 18:13:38.721872187,M5,OP10,Morning,209.8,54.0,44.5,91.7,A,None,0
B01404,2024-07-13 18:26:45.040504050,M5,OP14,Night,204.4,47.5,48.7,100.6,B,Structural,3
B01405,2024-07-13 18:39:51.359135913,M6,OP01,Morning,196.8,51.4,47.4,107.5,B,None,0
B01406,2024-07-13 18:52:57.677767776,M7,OP11,Morning,199.0,52.7,39.1,91.8,C,None,0
B01407,2024-07-13 19:06:03.996399639,M1,OP18,Morning,204.5,53.5,50.5,103.5,B,None,0
B01408,2024-07-13 19:19:10.315031503,M9,OP16,Night,192.9,50.4,49.9,109.2,B,None,0
B01409,2024-07-13 19:32:16.633663366,M3,OP18,Afternoon,214.7,46.2,63.0,101.3,B,Surface,4
B01410,2024-07-13 19:45:22.952295229,M4,OP08,Afternoon,180.3,50.4,61.6,103.8,B,Structural,6
B01411,2024-07-13 19:58:29.270927092,M10,OP10,Morning,188.3,49.4,50.0,94.0,A,None,0
B01412,2024-07-13 20:11:35.589558955,M1,OP10,Afternoon,186.1,50.6,53.7,110.4,A,Structural,3
B01413,2024-07-13 20:24:41.908190819,M10,OP05,Afternoon,206.9,46.0,41.6,103.9,A,None,0
B01414,2024-07-13 20:37:48.226822682,M3,OP10,Afternoon,182.0,43.9,55.3,91.9,C,None,0
B01415,2024-07-13 20:50:54.545454545,M2,OP18,Afternoon,186.2,41.9,71.9,114.3,A,Structural,3
B01416,2024-07-13 21:04:00.864086408,M2,OP06,Afternoon,206.4,43.0,40.8,82.0,B,None,0
B01417,2024-07-13 21:17:07.182718271,M1,OP03,Afternoon,187.0,42.7,45.1,108.8,A,None,0
B01418,2024-07-13 21:30:13.501350135,M8,OP08,Afternoon,212.6,54.1,52.0,90.3,B,None,0
B01419,2024-07-13 21:43:19.819981998,M3,OP09,Morning,212.2,51.0,51.5,100.4,B,Dimensional,5
B01420,2024-07-13 21:56:26.138613861,M3,OP05,Afternoon,191.9,50.2,50.9,109.7,A,None,0
B01421,2024-07-13 22:09:32.457245724,M6,OP02,Afternoon,201.9,48.6,44.5,89.1,C,Dimensional,5
B01422,2024-07-13 22:22:38.775877587,M8,OP02,Afternoon,230.9,42.3,38.8,103.0,B,Structural,4
B01423,2024-07-13 22:35:45.094509450,M9,OP07,Afternoon,213.1,51.5,43.1,84.2,A,None,0
B01424,2024-07-13 22:48:51.413141314,M9,OP17,Night,207.4,50.9,56.6,97.7,B,None,0
B01425,2024-07-13 23:01:57.731773177,M4,OP10,Night,223.3,50.2,66.3,111.5,A,Dimensional,3
B01426,2024-07-13 23:15:04.050405040,M5,OP12,Afternoon,185.5,46.9,54.3,98.3,C,None,0
B01427,2024-07-13 23:28:10.369036903,M2,OP02,Night,218.8,47.2,47.3,107.4,B,None,0
B01428,2024-07-13 23:41:16.687668766,M9,OP10,Morning,205.3,52.1,56.6,106.5,A,None,0
B01429,2024-07-13 23:54:23.006300630,M8,OP20,Night,221.9,46.9,39.1,89.7,A,Surface,3
B01430,2024-07-14 00:07:29.324932493,M3,OP01,Afternoon,192.2,54.3,49.7,88.1,A,None,0
B01431,2024-07-14 00:20:35.643564356,M9,OP04,Morning,220.9,56.4,45.2,105.2,A,None,0
B01432,2024-07-14 00:33:41.962196219,M3,OP13,Morning,173.9,54.5,47.7,103.4,A,None,0
B01433,2024-07-14 00:46:48.280828082,M9,OP12,Morning,194.4,50.4,45.5,92.4,B,None,0
B01434,2024-07-14 00:59:54.599459946,M2,OP11,Morning,204.1,49.6,41.1,97.4,C,Structural,2
B01435,2024-07-14 01:13:00.918091809,M10,OP10,Morning,209.9,50.4,63.6,101.8,B,None,0
B01436,2024-07-14 01:26:07.236723672,M9,OP15,Morning,168.6,52.7,45.0,94.6,B,Dimensional,1
B01437,2024-07-14 01:39:13.555355535,M8,OP05,Night,181.3,55.8,45.0,107.5,A,None,0
B01438,2024-07-14 01:52:19.873987398,M9,OP17,Morning,183.7,52.2,49.5,100.0,A,None,0
B01439,2024-07-14 02:05:26.192619261,M5,OP05,Afternoon,186.0,43.2,51.7,98.4,C,None,0
B01440,2024-07-14 02:18:32.511251125,M2,OP02,Night,188.7,46.3,62.9,96.8,B,None,0
B01441,2024-07-14 02:31:38.829882988,M8,OP09,Morning,202.5,49.4,51.4,103.8,B,None,0
B01442,2024-07-14 02:44:45.148514851,M6,OP06,Night,222.1,53.9,54.4,99.1,C,None,0
B01443,2024-07-14 02:57:51.467146714,M8,OP18,Afternoon,194.4,59.2,35.2,85.0,A,None,0
B01444,2024-07-14 03:10:57.785778577,M5,OP14,Morning,223.2,50.3,52.4,114.4,A,None,0
B01445,2024-07-14 03:24:04.104410441,M10,OP19,Morning,201.3,52.7,43.9,82.5,B,Dimensional,2
B01446,2024-07-14 03:37:10.423042304,M2,OP14,Morning,196.8,43.8,44.1,111.2,A,None,0
B01447,2024-07-14 03:50:16.741674167,M6,OP08,Morning,215.7,47.2,40.5,93.0,A,None,0
B01448,2024-07-14 04:03:23.060306030,M5,OP17,Morning,197.7,51.4,47.3,95.4,C,None,0
B01449,2024-07-14 04:16:29.378937893,M5,OP03,Morning,188.3,41.8,53.1,115.0,A,Surface,4
B01450,2024-07-14 04:29:35.697569757,M1,OP10,Morning,219.9,51.0,53.5,80.9,A,None,0
B01451,2024-07-14 04:42:42.016201620,M2,OP17,Afternoon,199.4,48.5,51.6,99.1,B,Structural,3
B01452,2024-07-14 04:55:48.334833483,M8,OP11,Morning,226.9,50.2,45.0,110.6,C,Dimensional,2
B01453,2024-07-14 05:08:54.653465346,M3,OP08,Night,194.7,47.1,44.2,95.1,A,None,0
B01454,2024-07-14 05:22:00.972097209,M10,OP01,Morning,180.0,52.1,46.7,102.9,B,None,0
B01455,2024-07-14 05:35:07.290729072,M3,OP13,Night,188.5,54.2,50.9,109.2,A,None,0
B01456,2024-07-14 05:48:13.609360936,M8,OP04,Morning,189.9,53.0,37.4,99.0,C,None,0
B01457,2024-07-14 06:01:19.927992799,M8,OP07,Night,198.6,52.9,47.9,111.0,B,Structural,2
B01458,2024-07-14 06:14:26.246624662,M2,OP14,Morning,188.1,52.3,47.0,99.7,B,None,0
B01459,2024-07-14 06:27:32.565256525,M8,OP05,Afternoon,181.2,49.9,52.8,95.5,B,None,0
B01460,2024-07-14 06:40:38.883888388,M1,OP11,Morning,195.2,48.2,72.6,103.7,C,None,0
B01461,2024-07-14 06:53:45.202520252,M6,OP17,Afternoon,201.4,53.7,49.9,109.2,A,None,0
B01462,2024-07-14 07:06:51.521152115,M8,OP05,Morning,206.2,46.5,50.1,94.1,C,None,0
B01463,2024-07-14 07:19:57.839783978,M3,OP20,Afternoon,199.7,52.0,55.3,97.9,B,None,0
B01464,2024-07-14 07:33:04.158415841,M8,OP03,Morning,220.5,51.9,48.4,90.7,B,None,0
B01465,2024-07-14 07:46:10.477047704,M1,OP05,Afternoon,200.9,45.8,53.4,96.9,C,None,0
B01466,2024-07-14 07:59:16.795679568,M9,OP15,Morning,167.2,46.2,60.5,95.7,B,None,0
B01467,2024-07-14 08:12:23.114311431,M9,OP19,Morning,203.8,52.0,47.7,102.0,C,None,0
B01468,2024-07-14 08:25:29.432943294,M5,OP16,Afternoon,200.1,50.8,62.2,85.5,B,None,0
B01469,2024-07-14 08:38:35.751575157,M10,OP08,Night,211.0,51.4,51.5,98.3,A,None,0
B01470,2024-07-14 08:51:42.070207020,M4,OP13,Afternoon,183.2,49.1,56.4,106.1,C,None,0
B01471,2024-07-14 09:04:48.388838883,M6,OP16,Afternoon,215.9,56.1,58.2,103.7,A,None,0
B01472,2024-07-14 09:17:54.707470747,M7,OP03,Afternoon,204.0,52.4,60.6,106.6,B,None,0
B01473,2024-07-14 09:31:01.026102610,M5,OP01,Afternoon,202.0,55.4,59.1,105.6,A,None,0
B01474,2024-07-14 09:44:07.344734473,M10,OP09,Morning,214.1,48.9,61.1,106.0,A,None,0
B01475,2024-07-14 09:57:13.663366336,M9,OP09,Morning,217.4,54.0,51.4,91.7,A,Surface,4
B01476,2024-07-14 10:10:19.981998199,M3,OP17,Night,215.9,48.7,44.4,93.8,C,None,0
B01477,2024-07-14 10:23:26.300630063,M7,OP02,Afternoon,164.8,48.7,50.8,106.7,B,None,0
B01478,2024-07-14 10:36:32.619261926,M10,OP09,Afternoon,178.7,45.1,41.4,83.5,A,None,0
B01479,2024-07-14 10:49:38.937893789,M10,OP19,Afternoon,193.4,51.8,47.4,85.6,B,None,0
B01480,2024-07-14 11:02:45.256525652,M5,OP13,Afternoon,182.2,45.9,45.3,97.5,C,Surface,3
B01481,2024-07-14 11:15:51.575157515,M7,OP05,Afternoon,189.6,47.5,38.0,99.5,B,None,0
B01482,2024-07-14 11:28:57.893789379,M2,OP09,Afternoon,199.2,44.6,57.4,95.2,A,None,0
B01483,2024-07-14 11:42:04.212421242,M4,OP13,Morning,192.9,42.4,60.7,85.1,C,None,0
B01484,2024-07-14 11:55:10.531053105,M2,OP01,Afternoon,199.6,49.7,44.2,109.1,B,Dimensional,4
B01485,2024-07-14 12:08:16.849684968,M7,OP15,Afternoon,220.4,47.1,55.1,94.7,A,None,0
B01486,2024-07-14 12:21:23.168316831,M2,OP04,Night,226.7,51.3,71.3,88.4,B,None,0
B01487,2024-07-14 12:34:29.486948694,M1,OP04,Afternoon,205.6,49.8,59.5,78.3,B,Dimensional,4
B01488,2024-07-14 12:47:35.805580558,M9,OP20,Afternoon,220.0,54.2,41.8,106.7,A,None,0
B01489,2024-07-14 13:00:42.124212421,M1,OP10,Morning,194.0,57.7,57.2,99.2,B,Dimensional,2
B01490,2024-07-14 13:13:48.442844284,M8,OP06,Morning,190.6,54.6,48.6,92.9,B,None,0
B01491,2024-07-14 13:26:54.761476147,M2,OP12,Night,198.9,50.1,57.0,106.6,C,None,0
B01492,2024-07-14 13:40:01.080108010,M8,OP20,Night,195.3,52.7,68.5,104.6,A,None,0
B01493,2024-07-14 13:53:07.398739874,M3,OP16,Morning,210.1,55.3,49.5,101.1,B,None,0
B01494,2024-07-14 14:06:13.717371737,M6,OP03,Afternoon,200.2,48.0,61.3,99.9,B,None,0
B01495,2024-07-14 14:19:20.036003600,M3,OP14,Morning,222.6,53.6,44.0,96.5,A,None,0
B01496,2024-07-14 14:32:26.354635463,M7,OP01,Night,201.8,55.2,46.1,104.2,B,None,0
